brand_name,brand_key,log_date,search_index_score,is_control
Dior,dior,2026-02-23,1.0,True
AMC - ALDO MARIA CAMILLO,amc aldo maria camillo,2026-02-23,0.0,False
HERMÈS,hermes,2026-02-23,0.051282,False
UNDERCOVER,undercover,2026-02-23,0.153846,False
KIKO KOSTADINOV,kiko kostadinov,2026-02-23,0.0,False
Dior,dior,2026-02-24,1.0,True
AMC - ALDO MARIA CAMILLO,amc aldo maria camillo,2026-02-24,0.0,False
HERMÈS,hermes,2026-02-24,0.054054,False
UNDERCOVER,undercover,2026-02-24,0.148649,False
KIKO KOSTADINOV,kiko kostadinov,2026-02-24,0.0,False
Dior,dior,2026-02-25,1.0,True
AMC - ALDO MARIA CAMILLO,amc aldo maria camillo,2026-02-25,0.0,False
HERMÈS,hermes,2026-02-25,0.051948,False
UNDERCOVER,undercover,2026-02-25,0.155844,False
KIKO KOSTADINOV,kiko kostadinov,2026-02-25,0.0,False
Dior,dior,2026-02-26,1.0,True
AMC - ALDO MARIA CAMILLO,amc aldo maria camillo,2026-02-26,0.0,False
HERMÈS,hermes,2026-02-26,0.051282,False
UNDERCOVER,undercover,2026-02-26,0.153846,False
KIKO KOSTADINOV,kiko kostadinov,2026-02-26,0.0,False
Dior,dior,2026-02-27,1.0,True
AMC - ALDO MARIA CAMILLO,amc aldo maria camillo,2026-02-27,0.0,False
HERMÈS,hermes,2026-02-27,0.049383,False
UNDERCOVER,undercover,2026-02-27,0.148148,False
KIKO KOSTADINOV,kiko kostadinov,2026-02-27,0.0,False
Dior,dior,2026-02-28,1.0,True
AMC - ALDO MARIA CAMILLO,amc aldo maria camillo,2026-02-28,0.0,False
HERMÈS,hermes,2026-02-28,0.034884,False
UNDERCOVER,undercover,2026-02-28,0.151163,False
KIKO KOSTADINOV,kiko kostadinov,2026-02-28,0.0,False
Dior,dior,2026-03-01,1.0,True
AMC - ALDO MARIA CAMILLO,amc aldo maria camillo,2026-03-01,0.0,False
HERMÈS,hermes,2026-03-01,0.034091,False
UNDERCOVER,undercover,2026-03-01,0.159091,False
KIKO KOSTADINOV,kiko kostadinov,2026-03-01,0.0,False
Dior,dior,2026-03-02,1.0,True
AMC - ALDO MARIA CAMILLO,amc aldo maria camillo,2026-03-02,0.0,False
HERMÈS,hermes,2026-03-02,0.052632,False
UNDERCOVER,undercover,2026-03-02,0.144737,False
