geo_point_2d;geo_shape;objectid_1;codeunique;nom_long;nom_so_gar;nom_su_gar;id_ref_zdc;nom_zdc;id_ref_zda;nom_zda;idrefliga;idrefligc;res_com;mode;train;rer;metro;tramway;val;tertrain;terrer;termetro;tertram;terval;exploitant;idf;principal;x;y
48.275078232706626, 1.6221196174276986;"{""coordinates"": [1.622119617427699, 48.275078232706626], ""type"": ""Point""}";447;483;Voves;;;411450;Voves;411449;Voves;A02179;C01857;TER;TRAIN;1;0;0;0;0;0;0;0;0;0;SNCF;0;0;597776.8772;6798085.6536
48.85697199584854, 2.2747933246088805;"{""coordinates"": [2.274793324608881, 48.85697199584854], ""type"": ""Point""}";461;334;Boulainvilliers;;;71229;Boulainvilliers;45453;Boulainvilliers;A01840;C01727;RER C;RER;0;1;0;0;0;0;0;0;0;0;SNCF;1;0;646790.0;6862126.0
48.93332605913558, 2.3077318189862344;"{""coordinates"": [2.307731818986234, 48.93332605913558], ""type"": ""Point""}";468;428;Gennevilliers;;;72303;Gennevilliers;43130;Gennevilliers;A01840 / A01191;C01727 / C01389;RER C / TRAM 1;RER / TRAM;0;1;0;1;0;0;0;0;0;0;SNCF;1;0;649281.1416;6870594.4702
48.880922007570774, 2.356328543659047;"{""coordinates"": [2.356328543659047, 48.880922007570774], ""type"": ""Point""}";470;384;Gare du Nord;;;71410;Gare du Nord;462394;Gare du Nord;A01849 / A02175 / A01857 / A01842 / A01537 / A01538;C01737 / C01738 / C01743 / C01728 / C01374 / C01375;TRAIN H / TRAIN K / RER B / RER D / METRO 4 / METRO 5;TRAIN / RER / METRO;1;1;1;0;0;1;0;0;0;0;RATP/SNCF;1;1;652793.9852;6864737.208
48.83059547623919, 2.2640696502505677;"{""coordinates"": [2.264069650250568, 48.83059547623919], ""type"": ""Point""}";472;317;Issy-Val-de-Seine;;;71016;Issy Val de Seine;462357;Issy Val de Seine;A01840 / A01192;C01727 / C01390;RER C / TRAM 2;RER / TRAM;0;1;0;1;0;0;0;0;0;0;RATP/SNCF;1;0;645975.8689;6859200.5034
49.04787620336899, 2.0109997600036325;"{""coordinates"": [2.010999760003632, 49.04787620336899], ""type"": ""Point""}";476;445;Cergy Le Haut;;;66834;Cergy le Haut;43104;Cergy le Haut;A02176 / A01856;C01740 / C01742;TRAIN L / RER A;TRAIN / RER;1;1;0;0;0;1;1;0;0;0;SNCF;1;1;627701.6572;6883563.8941
48.87533684211653, 2.2901275088247015;"{""coordinates"": [2.290127508824702, 48.87533684211653], ""type"": ""Point""}";493;101071;Argentine;;;71348;Argentine;42213;Argentine;A01534;C01371;METRO 1;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;647933.4302;6864157.7905
48.869091162925, 2.3805425859893425;"{""coordinates"": [2.380542585989343, 48.869091162925], ""type"": ""Point""}";497;102045;Couronnes;;;71834;Couronnes;42772;Couronnes;A01535;C01372;METRO 2;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;654559.4536;6863407.4921
48.86751302499845, 2.346552336353212;"{""coordinates"": [2.346552336353212, 48.86751302499845], ""type"": ""Point""}";507;103053;Sentier;;;73634;Sentier;44825;Sentier;A01536;C01373;METRO 3;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;652064.6885;6863252.1122
48.87877036848684, 2.322265213118895;"{""coordinates"": [2.322265213118895, 48.87877036848684], ""type"": ""Point""}";510;103065;Europe;;;73617;Europe;42972;Europe;A01536;C01373;METRO 3;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;650293.8318;6864518.8631
48.89208278597481, 2.285009502746195;"{""coordinates"": [2.285009502746195, 48.89208278597481], ""type"": ""Point""}";513;103079;Anatole France;;;71519;Anatole France;42195;Anatole France;A01536;C01373;METRO 3;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;647574.9141;6866023.2122
48.86623513300041, 2.3525493043985444;"{""coordinates"": [2.352549304398544, 48.86623513300041], ""type"": ""Point""}";518;104047;Réaumur Sébastopol;;;73636;Réaumur Sébastopol;44600;Réaumur Sébastopol;A01536 / A01537;C01373 / C01374;METRO 3 / METRO 4;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;652503.4363;6863106.3966
48.85211835384784, 2.3401703955435385;"{""coordinates"": [2.340170395543538, 48.85211835384784], ""type"": ""Point""}";521;104059;Odéon;;;73618;Odéon;58716;Odéon;A01537 / A01543;C01374 / C01380;METRO 4 / METRO 10;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;651582.2317;6861544.2495
48.84687823795215, 2.326792785039298;"{""coordinates"": [2.326792785039298, 48.84687823795215], ""type"": ""Point""}";523;104065;Saint-Placide;;;71184;Saint-Placide;44885;Saint-Placide;A01537;C01374;METRO 4;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;650595.6493;6860969.8856
48.84221841361353, 2.329008926235403;"{""coordinates"": [2.329008926235403, 48.84221841361353], ""type"": ""Point""}";524;104069;Vavin;;;71117;Vavin;44997;Vavin;A01537;C01374;METRO 4;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;650753.8774;6860450.3764
48.83896428071056, 2.3307541920862156;"{""coordinates"": [2.330754192086216, 48.83896428071056], ""type"": ""Point""}";525;104071;Raspail;;;71088;Raspail;45314;Raspail;A01537 / A01539;C01374 / C01376;METRO 4 / METRO 6;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;650878.8981;6860087.4642
48.86259553677277, 2.3366841700004515;"{""coordinates"": [2.336684170000451, 48.86259553677277], ""type"": ""Point""}";536;101057;Palais Royal - Musée du Louvre;;;71297;Palais Royal - Musée Du Louvre;44236;Palais Royal - Musée Du Louvre;A01534 / A01540;C01371 / C01377;METRO 1 / METRO 7;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;651336.2077;6862711.363
48.86394013069539, 2.2784416488331494;"{""coordinates"": [2.278441648833149, 48.86394013069539], ""type"": ""Point""}";538;109041;Rue de la Pompe;Avenue Georges Mandel;;71292;Rue de la Pompe;44461;Rue de la Pompe;A01542;C01379;METRO 9;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;647064.7583;6862898.3399
48.86476684497177, 2.3009910034955845;"{""coordinates"": [2.300991003495584, 48.86476684497177], ""type"": ""Point""}";541;109047;Alma - Marceau;;;71290;Alma - Marceau;42182;Alma - Marceau;A01542;C01379;METRO 9;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;648719.8026;6862975.3829
48.85272511927761, 2.40608916324169;"{""coordinates"": [2.40608916324169, 48.85272511927761], ""type"": ""Point""}";549;109085;Maraîchers;;;71703;Maraîchers;44072;Maraîchers;A01542;C01379;METRO 9;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;656419.7093;6861573.3159
48.87680638921982, 2.393056093323957;"{""coordinates"": [2.393056093323957, 48.87680638921982], ""type"": ""Point""}";568;111039;Place des Fêtes;;;71885;Place des Fêtes;44396;Place des Fêtes;A01550 / A01544;C01387 / C01381;METRO 7bis / METRO 11;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;655483.9629;6864258.2457
48.861204990323024, 2.3534957401281624;"{""coordinates"": [2.353495740128162, 48.861204990323024], ""type"": ""Point""}";573;111053;Rambuteau;Centre Georges Pompidou;;71273;Rambuteau;44593;Rambuteau;A01544;C01381;METRO 11;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;652568.2852;6862546.5161
48.84447014129587, 2.317852783041332;"{""coordinates"": [2.317852783041332, 48.84447014129587], ""type"": ""Point""}";579;112045;Falguière;;;73641;Falguière;42981;Falguière;A01545;C01382;METRO 12;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;649937.2765;6860707.7605
48.844942635216896, 2.3287780255043606;"{""coordinates"": [2.328778025504361, 48.844942635216896], ""type"": ""Point""}";580;112049;Notre-Dame-des-Champs;;;71138;Notre-Dame-des-Champs;44211;Notre-Dame-des-Champs;A01545;C01382;METRO 12;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;650739.5062;6860753.4258
48.87817339105656, 2.337857510381017;"{""coordinates"": [2.337857510381017, 48.87817339105656], ""type"": ""Point""}";584;112071;Saint-Georges;;;71366;Saint-Georges;44867;Saint-Georges;A01545;C01382;METRO 12;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;651436.8124;6864442.7809
48.88967407570702, 2.3387606532332543;"{""coordinates"": [2.338760653233254, 48.88967407570702], ""type"": ""Point""}";585;112077;Lamarck-Caulaincourt;;;71492;Lamarck Caulaincourt;43600;Lamarck Caulaincourt;A01545;C01382;METRO 12;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;651513.7587;6865721.0314
48.85687137924919, 2.315056637317088;"{""coordinates"": [2.315056637317088, 48.85687137924919], ""type"": ""Point""}";599;114053;Varenne;;;71232;Varenne;45131;Varenne;A01546;C01383;METRO 13;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;649744.034;6862088.4335
48.87368521063636, 2.314467989568736;"{""coordinates"": [2.314467989568736, 48.87368521063636], ""type"": ""Point""}";600;114059;Miromesnil;;;71346;Miromesnil;43511;Miromesnil;A01542 / A01546;C01379 / C01383;METRO 9 / METRO 13;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;649717.076;6863958.3667
48.94586727214251, 2.3646364825042263;"{""coordinates"": [2.364636482504226, 48.94586727214251], ""type"": ""Point""}";606;114082;Saint-Denis - Université;;;72358;Saint-Denis Université (Paris 8);44860;Saint-Denis - Université;A01546;C01383;METRO 13;METRO;0;0;1;0;0;0;0;1;0;0;RATP;1;0;653461.3754;6871954.0026
48.84133824733352, 2.400918536800477;"{""coordinates"": [2.400918536800477, 48.84133824733352], ""type"": ""Point""}";616;106035;Bel-Air;;;73650;Bel-Air;45222;Bel-Air;A01539;C01376;METRO 6;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;656030.6976;6860310.066
48.79648308455054, 2.3682695400496945;"{""coordinates"": [2.368269540049694, 48.79648308455054], ""type"": ""Point""}";645;107099;Villejuif Paul Vaillant-Couturier;;;70248;Paul Vaillant Couturier;58471;Paul Vaillant Couturier;A01540;C01377;METRO 7;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;653594.5881;6855341.3988
48.84274677979288, 2.2919124133178745;"{""coordinates"": [2.291912413317875, 48.84274677979288], ""type"": ""Point""}";647;108025;Félix Faure;;;71137;Félix Faure;42984;Félix Faure;A01541;C01378;METRO 8;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;648031.8468;6860532.9003
48.85017786190036, 2.3840922100662962;"{""coordinates"": [2.384092210066296, 48.85017786190036], ""type"": ""Point""}";655;108063;Faidherbe Chaligny;;;74001;Faidherbe Chaligny;42980;Faidherbe Chaligny;A01541;C01378;METRO 8;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;654803.4286;6861302.4487
48.81480300700047, 2.422376142845623;"{""coordinates"": [2.422376142845623, 48.81480300700047], ""type"": ""Point""}";659;108081;École Vétérinaire de Maisons-Alfort;;;70522;École Vétérinaire de Maisons-Alfort;42889;École Vétérinaire de Maisons-Alfort;A01541;C01378;METRO 8;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;657583.9566;6857347.8995
48.78000282890859, 2.4593631290764044;"{""coordinates"": [2.459363129076404, 48.78000282890859], ""type"": ""Point""}";662;108091;Créteil–Préfecture;Hôtel de Ville;;70021;Créteil Préfecture;42778;Créteil Préfecture;A01541;C01378;METRO 8;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;660273.4464;6853459.3559
48.818676409912605, 2.3197403132985555;"{""coordinates"": [2.319740313298555, 48.818676409912605], ""type"": ""Point""}";668;104080;Mairie de Montrouge;;;70586;Mairie de Montrouge;45904;Mairie de Montrouge;A01537;C01374;METRO 4;METRO;0;0;1;0;0;0;0;1;0;0;RATP;1;1;650051.0907;6857838.6019
48.90656714598029, 2.3659203194009595;"{""coordinates"": [2.365920319400959, 48.90656714598029], ""type"": ""Point""}";670;117040;Front Populaire;;Aubervilliers;74041;Front Populaire;58497;Front Populaire;A01545;C01382;METRO 12;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;1;653520.3175;6867583.1321
48.86116886548781, 2.367210866411708;"{""coordinates"": [2.367210866411708, 48.86116886548781], ""type"": ""Point""}";684;108055;Saint-Sébastien-Froissart;;;71777;Saint-Sébastien Froissart;45208;Saint-Sébastien Froissart;A01541;C01378;METRO 8;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;653574.4612;6862534.3482
48.884680973727825, 2.342660037336352;"{""coordinates"": [2.342660037336352, 48.884680973727825], ""type"": ""Point""}";687;466;Funiculaire Montmartre Station Basse;;;73849;Funiculaire de Montmartre - Gare basse;45559;Funiculaire de Montmartre - Gare basse;A01548;C01385;FUNICULAIRE MONTMARTRE;VAL;0;0;0;0;1;0;0;0;0;1;RATP;1;0;651795.0575;6865163.4399
48.846423077287035, 2.4187597866986716;"{""coordinates"": [2.418759786698672, 48.846423077287035], ""type"": ""Point""}";688;101037;Saint-Mandé;;;71647;Saint-Mandé;47247;Saint-Mandé;A01534;C01371;METRO 1;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;657344.2856;6860865.6652
48.88470820132254, 2.260515077888117;"{""coordinates"": [2.260515077888117, 48.88470820132254], ""type"": ""Point""}";689;101077;Pont de Neuilly;;;71442;Pont de Neuilly;44479;Pont de Neuilly;A01534;C01371;METRO 1;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;645771.287;6865219.7485
48.89545467305926, 2.425326891530145;"{""coordinates"": [2.425326891530145, 48.89545467305926], ""type"": ""Point""}";698;105041;Bobigny-Pantin - Raymond Queneau;;;72039;Bobigny - Pantin - Raymond Queneau;42344;Bobigny-Pantin - Raymond Queneau;A01538;C01375;METRO 5;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;657865.8991;6866314.133
48.88796756174982, 2.3734568878525493;"{""coordinates"": [2.373456887852549, 48.88796756174982], ""type"": ""Point""}";717;107037;Riquet;;;71977;Riquet;44643;Riquet;A01540;C01377;METRO 7;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;654056.345;6865510.53
48.858553827258504, 2.3422327579938416;"{""coordinates"": [2.342232757993842, 48.858553827258504], ""type"": ""Point""}";719;107061;Pont Neuf;La Monnaie;;71253;Pont Neuf;44491;Pont Neuf;A01540;C01377;METRO 7;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;651739.5236;6862258.5538
48.89839295328539, 2.3593939011158844;"{""coordinates"": [2.359393901115884, 48.89839295328539], ""type"": ""Point""}";730;112085;Porte de la Chapelle;;;72064;Porte de La Chapelle;473459;Porte de La Chapelle;A01545 / A01757;C01382 / C01679;METRO 12 / TRAM 3b;METRO / TRAM;0;0;1;1;0;0;0;0;0;0;RATP;1;0;653034.5504;6866678.0561
48.83260119243559, 2.288252677414912;"{""coordinates"": [2.288252677414912, 48.83260119243559], ""type"": ""Point""}";733;112035;Porte de Versailles;Parc des Expositions de Paris;;71045;Porte de Versailles;49515;Porte de Versailles;A01545 / A01193;C01382 / C01391;METRO 12 / TRAM 3a;METRO / TRAM;0;0;1;1;0;0;0;0;1;0;RATP;1;0;647753.0893;6859407.2414
48.88289191745414, 2.309052264550479;"{""coordinates"": [2.309052264550479, 48.88289191745414], ""type"": ""Point""}";742;103069;Malesherbes;;;71416;Malesherbes;59370;Malesherbes;A01536;C01373;METRO 3;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;649328.8075;6864985.5498
48.82430937109403, 2.2736655574997546;"{""coordinates"": [2.273665557499755, 48.82430937109403], ""type"": ""Point""}";750;112031;Mairie d'Issy;;;70671;Mairie d'Issy;44050;Mairie d'Issy;A01545;C01382;METRO 12;METRO;0;0;1;0;0;0;0;1;0;0;RATP;1;0;646673.8484;6858495.0452
48.91494975727623, 2.4044090887818643;"{""coordinates"": [2.404409088781864, 48.91494975727623], ""type"": ""Point""}";753;107027;Fort d'Aubervilliers;;;73695;Fort d'Aubervilliers;47891;Fort d'Aubervilliers;A01540;C01377;METRO 7;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;656348.6196;6868493.288
48.84985048784914, 2.221232683266963;"{""coordinates"": [2.221232683266963, 48.84985048784914], ""type"": ""Point""}";774;447;Les Milons;;;73613;Les Milons;51611;Les Milons;A01192;C01390;TRAM 2;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;0;642852.4519;6861371.59
48.81917432913316, 2.238598337792144;"{""coordinates"": [2.238598337792144, 48.81917432913316], ""type"": ""Point""}";780;433;Meudon-sur-Seine;;;70587;Meudon-sur-Seine;44137;Meudon-sur-Seine;A01192;C01390;TRAM 2;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;0;644093.8494;6857948.3523
48.819500509901054, 2.3458035798426002;"{""coordinates"": [2.3458035798426, 48.819500509901054], ""type"": ""Point""}";786;1312;Stade Charléty;Porte de Gentilly;;70605;Stade Charléty - Porte de Gentilly;44892;Stade Charléty - Porte de Gentilly;A01193;C01391;TRAM 3a;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;0;651965.5328;6857914.0606
48.8760012915015, 2.2259590951448796;"{""coordinates"": [2.22595909514488, 48.8760012915015], ""type"": ""Point""}";789;446;Belvédère;;;70845;Belvédère;42315;Belvédère;A01192;C01390;TRAM 2;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;0;643227.7788;6864275.8956
48.83435816545286, 2.2840072433034186;"{""coordinates"": [2.284007243303419, 48.83435816545286], ""type"": ""Point""}";794;1303;Desnouettes;;;71055;Desnouettes;42844;Desnouettes;A01193;C01391;TRAM 3a;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;0;647443.2266;6859605.4134
48.94212545510683, 2.356729741525478;"{""coordinates"": [2.356729741525478, 48.94212545510683], ""type"": ""Point""}";801;1714;Baudelaire;;;73921;Baudelaire;58637;Baudelaire;A01760;C01684;TRAM 5;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;1;652878.8514;6871542.6008
48.95557634800801, 2.358322856150864;"{""coordinates"": [2.358322856150864, 48.95557634800801], ""type"": ""Point""}";810;1710;Joncherolles;;;73922;Joncherolles;58638;Joncherolles;A01760;C01684;TRAM 5;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;1;653007.7037;6873037.4004
48.94481893266474, 2.3570063551054674;"{""coordinates"": [2.357006355105467, 48.94481893266474], ""type"": ""Point""}";812;1713;Roger Sémat;;;72355;Roger Semât;50681;Roger Semât;A01760;C01684;TRAM 5;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;1;652901.5526;6871841.9509
48.71451272529018, 2.3717471434643644;"{""coordinates"": [2.371747143464364, 48.71451272529018], ""type"": ""Point""}";817;1811;Porte de l'Essonne;;;74009;Porte de L'Essonne;58786;Porte de L'Essonne;A02134;C01774;TRAM 7;TRAM;0;0;0;1;0;0;0;0;1;0;RATP;1;0;653777.5267;6846225.7682
48.77893639308641, 2.3674058644972855;"{""coordinates"": [2.367405864497286, 48.77893639308641], ""type"": ""Point""}";819;1813;Domaine Chérioux;;;70022;Domaine Chérioux;42882;Domaine Chérioux;A02134;C01774;TRAM 7;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;0;653515.5161;6853390.9843
48.759573535261836, 2.366398000043218;"{""coordinates"": [2.366398000043218, 48.759573535261836], ""type"": ""Point""}";822;1817;Porte de Thiais;Marché International;;73753;Porte de Thiais (Marché international);47421;Porte de Thiais;A02134;C01774;TRAM 7;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;0;653424.1827;6851238.7609
48.93460856766366, 2.3214951981707097;"{""coordinates"": [2.32149519817071, 48.93460856766366], ""type"": ""Point""}";826;1029;Chemin des Reniers;;;72311;Chemin des Reniers;42594;Chemin des Reniers;A01191;C01389;TRAM 1;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;1;650290.7126;6870728.331
48.94780764959913, 2.339180923415564;"{""coordinates"": [2.339180923415564, 48.94780764959913], ""type"": ""Point""}";830;117066;Blumenthal;;;72364;Blumenthal;59325;Blumenthal;A02150;C01795;TRAM 8;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;1;651598.6744;6872185.0766
48.95543742610714, 2.30787256835423;"{""coordinates"": [2.30787256835423, 48.95543742610714], ""type"": ""Point""}";833;117071;Gilbert Bonnemaison;;;72381;Gilbert Bonnemaison;59249;Gilbert Bonnemaison;A02150;C01795;TRAM 8;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;1;649313.0057;6873053.1565
48.78140432088545, 2.2091292272948757;"{""coordinates"": [2.209129227294876, 48.78140432088545], ""type"": ""Point""}";844;117045;Inovel Parc Nord;;;63717;Inovel Parc Nord;44285;Inovel Parc Nord;A02149;C01794;TRAM 6;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;0;641888.0801;6853770.2053
48.78198667250012, 2.180493750928926;"{""coordinates"": [2.180493750928926, 48.78198667250012], ""type"": ""Point""}";847;117042;L’Onde;Maison des Arts;;73918;L'Onde - Maison des Arts / Ravel;43501;L'Onde (Maison des Arts);A02149;C01794;TRAM 6;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;0;639784.7373;6853856.4077
48.91404768066787, 2.229571613287509;"{""coordinates"": [2.229571613287509, 48.91404768066787], ""type"": ""Point""}";854;1509;Victor Basch;;;70972;Victor Basch;58494;Victor Basch;A01192;C01390;TRAM 2;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;1;643534.0094;6868503.8192
48.867521357214756, 2.4089789397445087;"{""coordinates"": [2.408978939744509, 48.867521357214756], ""type"": ""Point""}";857;1602;Séverine;;;71824;Séverine;45629;Séverine;A01757;C01679;TRAM 3b;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;1;656644.0673;6863216.9519
48.83986483182992, 2.408874539222469;"{""coordinates"": [2.408874539222469, 48.83986483182992], ""type"": ""Point""}";860;1315;Montempoivre;;;71612;Montempoivre;45214;Montempoivre;A01193;C01391;TRAM 3a;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;1;656613.3872;6860141.8357
48.89742996177998, 2.394968407167715;"{""coordinates"": [2.394968407167715, 48.89742996177998], ""type"": ""Point""}";867;1607;Ella Fitzgerald;;;73799;Ella Fitzgerald;58499;Ella Fitzgerald;A01757;C01679;TRAM 3b;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;1;655641.7897;6866550.4038
48.898601172178374, 2.3690369493169228;"{""coordinates"": [2.369036949316923, 48.898601172178374], ""type"": ""Point""}";869;1610;Porte d'Aubervilliers;;;72434;Porte d'Aubervilliers;44503;Porte d'Aubervilliers;A01757;C01679;TRAM 3b;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;1;653741.6915;6866695.5168
48.906628325845226, 2.524048525746325;"{""coordinates"": [2.524048525746325, 48.906628325845226], ""type"": ""Point""}";884;523;République Marx Dormoy;;;73354;République - Marx Dormoy;44626;République - Marx Dormoy;A01761;C01843;TRAM 4;TRAM;0;0;0;1;0;0;0;0;0;0;SNCF;1;0;665111.4018;6867508.4621
48.90786847959308, 2.5463803994280108;"{""coordinates"": [2.546380399428011, 48.90786847959308], ""type"": ""Point""}";886;526;Clichy-sous-Bois Mairie;;;477288;Clichy-sous-Bois - Mairie;477287;Clichy-sous-Bois - Mairie;A01761;C01843;TRAM 4;TRAM;0;0;0;1;0;0;0;0;0;0;SNCF;1;0;666749.1655;6867636.7295
48.90457306647732, 2.555014267014263;"{""coordinates"": [2.555014267014263, 48.90457306647732], ""type"": ""Point""}";889;528;Clichy - Montfermeil;;;477278;Clichy - Montfermeil;477277;Clichy - Montfermeil;A01761;C01843;TRAM 4;TRAM;0;0;0;1;0;0;0;0;0;0;SNCF;1;0;667379.966;6867266.6842
48.90091968065114, 2.556069026584472;"{""coordinates"": [2.556069026584472, 48.90091968065114], ""type"": ""Point""}";890;529;Notre-Dame-des-Anges;;;477285;Notre-Dame-des-Anges;479060;Notre-Dame-des-Anges;A01761;C01843;TRAM 4;TRAM;0;0;0;1;0;0;0;0;0;0;SNCF;1;0;667455.0012;6866860.0001
48.790428594523156, 2.3882351403366835;"{""coordinates"": [2.388235140336683, 48.790428594523156], ""type"": ""Point""}";896;117079;Mairie de Vitry;;VITRY-SUR-SEINE;70169;Mairie de Vitry-sur-Seine;479022;Mairie de Vitry-sur-Seine;A02371;C02317;TRAM 9;TRAM;0;0;0;1;0;0;0;0;0;0;KEOLIS;1;0;655055.9681;6854656.6796
48.90041730406598, 2.4654604813583547;"{""coordinates"": [2.465460481358355, 48.90041730406598], ""type"": ""Point""}";907;1024;Petit Noisy;;;72438;Petit Noisy;44325;Petit Noisy;A01191;C01389;TRAM 1;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;0;660812.1179;6866845.2935
